paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,validation_status,validation_notes,validation_warnings
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine,20,100,0.167,300.6,,steel,BoP,dry,,,injection,0.235,0.00132,,,,10.1039/c8ra00106e,line_graph,high,PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 100 N; 0.167 m/s; 30 min; Fig. 9,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine; graphene oxide,20,100,0.167,300.6,,steel,BoP,dry,,,injection,0.136,0.00098,,,,10.1039/c8ra00106e,line_graph,high,GO-PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 100 N; 0.167 m/s; 30 min; Fig. 9,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber,20,70,0.100,180.0,,steel,BoP,dry,,,injection,0.186,0.00098,,,,10.1039/c8ra00106e,line_graph,high,BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.100 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine,20,70,0.100,180.0,,steel,BoP,dry,,,injection,0.210,0.00082,,,,10.1039/c8ra00106e,line_graph,high,PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.100 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine; graphene oxide,20,70,0.100,180.0,,steel,BoP,dry,,,injection,0.114,0.00048,,,,10.1039/c8ra00106e,line_graph,high,GO-PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.100 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber,20,70,0.133,239.4,,steel,BoP,dry,,,injection,0.162,0.00112,,,,10.1039/c8ra00106e,line_graph,high,BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.133 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine,20,70,0.133,239.4,,steel,BoP,dry,,,injection,0.188,0.00091,,,,10.1039/c8ra00106e,line_graph,high,PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.133 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine; graphene oxide,20,70,0.133,239.4,,steel,BoP,dry,,,injection,0.096,0.00055,,,,10.1039/c8ra00106e,line_graph,high,GO-PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.133 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber,20,70,0.200,360.0,,steel,BoP,dry,,,injection,0.118,0.00131,,,,10.1039/c8ra00106e,line_graph,high,BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.200 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine,20,70,0.200,360.0,,steel,BoP,dry,,,injection,0.142,0.00110,,,,10.1039/c8ra00106e,line_graph,high,PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.200 m/s; 30 min; Fig. 10,pass,,
WANG2018,PA6,80,0,0,0,0,basalt fiber; polydopamine; graphene oxide,20,70,0.200,360.0,,steel,BoP,dry,,,injection,0.065,0.00068,,,,10.1039/c8ra00106e,line_graph,high,GO-PDA-BF/PA6; CFT-I ball-on-plate vs steel ball; 70 N; 0.200 m/s; 30 min; Fig. 10,pass,,
