paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,validation_status,validation_notes,validation_warnings
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; PTFE,4.25; 10,40,0.067,,,steel,BoP,dry,50,20,injection,0.210,0.0000250,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 10% PTFE; ball-on-flat; 40 N; 200 rpm; Fig. 5,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,40,0.067,,,steel,BoP,dry,50,20,injection,0.128,0.0000112,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 40 N; 200 rpm; Fig. 5,pass,,
YOU2014,PA6,80.75,0,0,10.0,0,TiO2; UHMWPE,4.25; 5,40,0.067,,,steel,BoP,dry,50,20,injection,0.250,0.0000380,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 10% MoS2 + 5% UHMWPE; ball-on-flat; 40 N; 200 rpm; Fig. 7,pass,,
YOU2014,PA6,80.75,0,0,2.5,0,TiO2; UHMWPE,4.25; 12.5,40,0.067,,,steel,BoP,dry,50,20,injection,0.190,0.0000180,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 2.5% MoS2 + 12.5% UHMWPE; ball-on-flat; 40 N; 200 rpm; Fig. 7,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,60,0.067,,,steel,BoP,dry,50,20,injection,0.130,0.0000140,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 60 N; 200 rpm; Fig. 8a,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,80,0.067,,,steel,BoP,dry,50,20,injection,0.125,0.0000170,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 80 N; 200 rpm; Fig. 8a,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,100,0.067,,,steel,BoP,dry,50,20,injection,0.122,0.0000210,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 100 N; 200 rpm; Fig. 8a,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,40,0.167,,,steel,BoP,dry,50,20,injection,0.126,0.0000095,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 40 N; 500 rpm; Fig. 8b,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,40,0.333,,,steel,BoP,dry,50,20,injection,0.124,0.0000080,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 40 N; 1000 rpm; Fig. 8b,pass,,
YOU2014,PA6,80.75,0,0,5.0,0,TiO2; UHMWPE; PTFE,4.25; 5; 5,40,0.500,,,steel,BoP,dry,50,20,injection,0.120,0.0000068,,,,10.1016/j.wear.2013.12.018,line_graph,high,TiO2/PA6 + 5% MoS2 + 5% UHMWPE + 5% PTFE; ball-on-flat; 40 N; 1500 rpm; Fig. 8b,pass,,
