paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,validation_status,validation_notes,validation_warnings
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,16,0.5,36000,0.50,steel,PoD,dry,,23,AM,0.42,5.47e-06,,,,10.1016/j.compositesb.2021.109332,table,high,As-printed FFF continuous CF/PA6 (35 vol% / ~45.7 wt% CF); N-perpendicular layer orientation; 1.0 MPa (16 N); SKF steel washer disc counterface; Table 1,pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,32,0.5,36000,1.00,steel,PoD,dry,,23,AM,0.45,1.357e-05,,,,10.1016/j.compositesb.2021.109332,table,high,As-printed FFF continuous CF/PA6 (35 vol% / ~45.7 wt% CF); N-perpendicular layer orientation; 2.0 MPa (32 N); SKF steel washer disc counterface; Table 1,pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,8,0.5,36000,0.25,steel,PoD,dry,,23,AM,0.35,3.07e-06,,,,10.1016/j.compositesb.2021.109332,table,high,As-printed FFF continuous CF/PA6 (35 vol% / ~45.7 wt% CF); N-parallel layer orientation; 0.5 MPa (8 N); SKF steel washer disc counterface; Table 1,pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,16,0.5,36000,0.50,steel,PoD,dry,,23,AM,0.39,5.95e-06,,,,10.1016/j.compositesb.2021.109332,table,high,As-printed FFF continuous CF/PA6 (35 vol% / ~45.7 wt% CF); N-parallel layer orientation; 1.0 MPa (16 N); SKF steel washer disc counterface; Table 1,pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,32,0.5,36000,1.00,steel,PoD,dry,,23,AM,0.44,1.156e-05,,,,10.1016/j.compositesb.2021.109332,table,high,As-printed FFF continuous CF/PA6 (35 vol% / ~45.7 wt% CF); N-parallel layer orientation; 2.0 MPa (32 N); SKF steel washer disc counterface; Table 1,pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,8,0.5,36000,0.25,steel,PoD,dry,,23,AM,0.46,6.40e-07,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Parallel (P) orientation; 0.5 MPa (8 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,16,0.5,36000,0.50,steel,PoD,dry,,23,AM,0.49,7.80e-07,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Parallel (P) orientation; 1.0 MPa (16 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,32,0.5,36000,1.00,steel,PoD,dry,,23,AM,0.57,1.83e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Parallel (P) orientation; 2.0 MPa (32 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,8,0.5,36000,0.25,steel,PoD,dry,,23,AM,0.55,4.40e-07,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Anti-parallel (AP) orientation; 0.5 MPa (8 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,16,0.5,36000,0.50,steel,PoD,dry,,23,AM,0.52,1.30e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Anti-parallel (AP) orientation; 1.0 MPa (16 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,32,0.5,36000,1.00,steel,PoD,dry,,23,AM,0.51,2.08e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Anti-parallel (AP) orientation; 2.0 MPa (32 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,8,0.5,36000,0.25,steel,PoD,dry,,23,AM,0.34,1.91e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Normal (N) orientation; 0.5 MPa (8 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,16,0.5,36000,0.50,steel,PoD,dry,,23,AM,0.38,4.80e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Normal (N) orientation; 1.0 MPa (16 N); Table 2",pass,,
CFPA6FFF2021,PA6,54.3,0,0,0,0,carbon fiber,45.7,32,0.5,36000,1.00,steel,PoD,dry,,23,AM,0.37,6.73e-06,,,,10.1016/j.compositesb.2021.109332,table,high,"CM post-processed continuous CF/PA6 (230 C, 5 MPa, 35 vol% / ~45.7 wt% CF); Normal (N) orientation; 2.0 MPa (32 N); Table 2",pass,,
