paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,validation_status,validation_notes,validation_warnings
NEIS2017a,PA6,100,0,0,0,0,,,4,0.7,25000,,steel,PoD,dry,40,24,injection,1,6.8e-6,,,94,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,4,1,25000,,steel,PoD,dry,40,24,injection,0.85,1.18e-5,,,117,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,6,0.4,25000,,steel,PoD,dry,40,24,injection,0.96,9.33e-6,,,87,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,6,0.7,25000,,steel,PoD,dry,40,24,injection,0.98,9e-6,,,122,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,6,1,25000,,steel,PoD,dry,40,24,injection,0.87,9.93e-5,,,147,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,8,0.4,25000,,steel,PoD,dry,40,24,injection,0.99,3.75e-6,,,117,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,8,0.7,25000,,steel,PoD,dry,40,24,injection,0.96,5e-5,,,147,10.1016/j.wear.2017.01.118,mixed,medium,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,8,1,25000,,steel,PoD,dry,40,24,injection,0.74,0.000121,,,160,10.1016/j.wear.2017.01.118,mixed,high,Steel pin sliding against PA6 disc,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,4,0.4,50000,,PA6,PoD,dry,40,24,injection,0.92,1.7e-6,,,75,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=2.45e-6 mm3/Nm,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,4,0.7,50000,,PA6,PoD,dry,40,24,injection,1.09,1.95e-5,,,100,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=4.73e-5 mm3/Nm,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,4,1,50000,,PA6,PoD,dry,40,24,injection,,,,,,10.1016/j.wear.2017.01.118,mixed,high,Test not completed due to severe deformation and vibration,fail,COF is required,
NEIS2017a,PA6,100,0,0,0,0,,,6,0.4,50000,,PA6,PoD,dry,40,24,injection,0.77,1.2e-6,,,82,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=2.0e-6 mm3/Nm,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,6,0.7,50000,,PA6,PoD,dry,40,24,injection,,,,,,10.1016/j.wear.2017.01.118,mixed,high,Test not completed due to severe deformation and vibration,fail,COF is required,
NEIS2017a,PA6,100,0,0,0,0,,,6,1,50000,,PA6,PoD,dry,40,24,injection,,,,,,10.1016/j.wear.2017.01.118,mixed,high,Test not completed due to severe deformation and vibration,fail,COF is required,
NEIS2017a,PA6,100,0,0,0,0,,,8,0.4,50000,,PA6,PoD,dry,40,24,injection,0.81,1.1e-6,,,100,10.1016/j.wear.2017.01.118,mixed,high,Self-mated PA6/PA6; disc wear rate=1.8e-6 mm3/Nm,pass,,
NEIS2017a,PA6,100,0,0,0,0,,,8,0.7,50000,,PA6,PoD,dry,40,24,injection,,,,,,10.1016/j.wear.2017.01.118,mixed,high,Test not completed due to severe deformation and vibration,fail,COF is required,
NEIS2017a,PA6,100,0,0,0,0,,,8,1,50000,,PA6,PoD,dry,40,24,injection,,,,,,10.1016/j.wear.2017.01.118,mixed,high,Test not completed due to severe deformation and vibration,fail,COF is required,
