paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes
LI2013,PA6,76.5,13.5,0,0,0,UHMWPE,10,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2392,0.00003174,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 10% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,74.8,13.2,0,0,0,UHMWPE,12,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2353,0.00003847,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 12% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,UHMWPE,15,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2209,0.00004156,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,68.0,12.0,0,0,0,UHMWPE,20,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2152,0.00005997,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 20% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,3; 12,40,0.067,480,,steel,BoP,dry,50,23,injection,0.2254,0.00002505,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 3% PTFE + 12% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,5; 10,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1906,0.00001853,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 5% PTFE + 10% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,7; 8,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1751,0.00001682,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 7% PTFE + 8% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,10; 5,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1531,0.00001583,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 10% PTFE + 5% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,12; 3,40,0.067,480,,steel,BoP,dry,50,23,injection,0.1515,0.00001485,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 12% PTFE + 3% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,85,15,0,0,0,,,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1942,0.00003528,,,,10.1016/j.matdes.2012.11.011,table,high,GF15/PA6; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE,15,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1197,0.00002730,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,UHMWPE,15,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1899,0.00004192,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,3; 12,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1869,0.00003688,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 3% PTFE + 12% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,5; 10,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1740,0.00003440,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 5% PTFE + 10% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,7; 8,100,0.067,480,,steel,BoP,dry,50,23,injection,0.1635,0.00003308,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 7% PTFE + 8% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 100 N; 0.067 m/s; 480 m; Table 1
LI2013,PA6,85,15,0,0,0,,,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.1255,0.00010943,,,,10.1016/j.matdes.2012.11.011,table,high,GF15/PA6; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE,15,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.0830,0.00000329,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% PTFE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,UHMWPE,15,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.0985,0.00000602,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 15% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,3; 12,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.0975,0.00000515,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 3% PTFE + 12% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,5; 10,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.0883,0.00000510,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 5% PTFE + 10% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
LI2013,PA6,72.25,12.75,0,0,0,PTFE; UHMWPE,7; 8,40,0.5,3600,,steel,BoP,dry,50,23,injection,0.0961,0.00000449,,,,10.1016/j.matdes.2012.11.011,table,high,GF/PA6 + 7% PTFE + 8% UHMWPE; reciprocating BoP vs 9.5 mm chrome steel ball (62 HRC); stroke 10 mm; 40 N; 0.5 m/s; 3600 m; Table 1
