paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes
OZSARIKAYA2025,PA66,0,0,0,0,90,carbon fiber,10,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.3226,1.871e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/10CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,90,carbon fiber,10,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.3589,2.134e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/10CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,90,carbon fiber,10,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.3089,1.929e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/10CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,90,carbon fiber,10,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.3329,2.039e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/10CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,90,carbon fiber,10,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.3874,2.390e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/10CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,20,0.4,1000,,steel,PoD,dry,48,23,injection,0.2612,1.294e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,20,0.8,1000,,steel,PoD,dry,48,23,injection,0.2875,1.420e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,20,1.2,1000,,steel,PoD,dry,48,23,injection,0.3288,1.921e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,30,0.4,1000,,steel,PoD,dry,48,23,injection,0.2837,1.448e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.2936,1.615e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.3395,2.005e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.2961,1.545e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.3224,1.817e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,80,carbon fiber,20,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.3689,2.109e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/20CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,20,0.4,1000,,steel,PoD,dry,48,23,injection,0.2335,9.244e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,20,0.8,1000,,steel,PoD,dry,48,23,injection,0.2511,1.125e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,20,1.2,1000,,steel,PoD,dry,48,23,injection,0.2877,1.527e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,30,0.4,1000,,steel,PoD,dry,48,23,injection,0.2596,1.125e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.2732,1.233e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.2987,1.661e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.2786,1.185e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.3087,1.346e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,70,carbon fiber,30,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.3248,1.788e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,20,0.4,1000,,steel,PoD,dry,48,23,injection,0.2135,7.103e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,20,0.8,1000,,steel,PoD,dry,48,23,injection,0.2319,8.287e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,20,1.2,1000,,steel,PoD,dry,48,23,injection,0.2539,1.026e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,30,0.4,1000,,steel,PoD,dry,48,23,injection,0.2346,8.418e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.2441,9.471e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.2631,1.131e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.2484,9.668e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.2674,1.085e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,69.5,carbon fiber; MWCNT,30; 0.5,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.2759,1.223e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,20,0.4,1000,,steel,PoD,dry,48,23,injection,0.1784,5.654e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,20,0.8,1000,,steel,PoD,dry,48,23,injection,0.1892,6.866e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,20,1.2,1000,,steel,PoD,dry,48,23,injection,0.1997,7.269e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,30,0.4,1000,,steel,PoD,dry,48,23,injection,0.1927,6.731e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.2034,7.539e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.2366,8.616e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.2182,7.673e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.2245,8.683e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,3,66.5,carbon fiber; MWCNT,30; 0.5,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.2453,9.693e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3MoS2; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,20,0.4,1000,,steel,PoD,dry,48,23,injection,0.2051,6.687e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,20,0.8,1000,,steel,PoD,dry,48,23,injection,0.2211,7.474e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,20,1.2,1000,,steel,PoD,dry,48,23,injection,0.2335,8.654e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 20 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,30,0.4,1000,,steel,PoD,dry,48,23,injection,0.2225,7.343e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,30,0.8,1000,,steel,PoD,dry,48,23,injection,0.2355,8.655e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,30,1.2,1000,,steel,PoD,dry,48,23,injection,0.2512,9.965e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 30 N; 1.2 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,40,0.4,1000,,steel,PoD,dry,48,23,injection,0.2375,8.064e-11,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.4 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,40,0.8,1000,,steel,PoD,dry,48,23,injection,0.2531,1.023e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 0.8 m/s; 1000 m; Tables 5 & 6"
OZSARIKAYA2025,PA66,0,0,0,0,66.5,carbon fiber; MWCNT; silicone,30; 0.5; 3,40,1.2,1000,,steel,PoD,dry,48,23,injection,0.2651,1.081e-10,,,,10.1016/j.mseb.2025.118016,table,high,"PA66/30CF/0.5MWCNT/3Silicone; pin-on-disc vs AISI 1040 steel disc (50-55 HRC, Ra 0.34-0.40 um); 40 N; 1.2 m/s; 1000 m; Tables 5 & 6"
